RK,NAME,POS,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,REB,AST,STL,BLK,TO,Unnamed: 20,Unnamed: 21,2004,Drafted?,Draft Pick,Draft Year
478,Nic Sparrow,F,29,29.1,12.4,4.2,8.0,51.9,1.7,4.2,41.3,2.4,3.4,69.0,4.4,1.7,0.9,0.3,1.9,,,,,,
480,Randy Burns,G,32,28.0,12.4,3.9,10.2,38.8,2.0,5.4,36.8,2.6,3.4,75.2,4.4,1.9,0.6,0.1,1.9,,,,,,
481,James Bayless,F,30,26.9,12.4,5.0,9.4,53.7,0.0,0.1,50.0,2.3,3.6,64.8,5.8,0.5,0.4,0.4,1.5,,,,,,
482,Brian Evans,G,26,29.6,12.4,4.4,9.1,48.5,0.2,0.4,36.4,3.4,4.8,71.8,2.7,4.5,0.8,0.0,3.3,,,,,,
483,Keith Kincade,F,29,27.7,12.4,4.3,10.4,41.9,1.1,3.3,33.3,2.6,3.3,79.2,4.0,1.9,0.8,0.0,1.4,,,,,,
483,Mike English,F,29,30.6,12.4,4.2,8.7,47.8,0.2,0.9,19.2,3.9,6.5,59.8,7.3,3.0,1.6,1.1,2.9,,,,,,
485,David Berghoefer,C,27,26.9,12.4,4.8,9.1,52.2,0.0,0.0,0.0,2.9,4.3,67.0,7.6,0.6,0.7,0.4,1.7,,,,,,
486,Joey Graham,F,35,24.7,12.4,4.9,8.5,57.6,0.4,0.8,48.3,2.2,3.1,70.9,5.2,1.1,0.7,0.2,2.1,Yes,16.0,2005.0,,,
487,John Allen,G-F,31,34.4,12.4,4.0,10.0,39.9,0.9,3.0,30.1,3.5,4.4,80.0,4.7,2.3,1.2,0.2,2.1,,,,,,
487,Eric Williams,C,31,24.9,12.4,4.7,8.7,54.6,0.0,0.0,0.0,2.9,4.3,68.2,5.6,0.6,0.8,0.7,2.0,,,,,,
489,Terry West,F,29,27.9,12.4,4.5,9.4,47.6,0.4,1.7,25.0,3.0,4.1,72.5,4.8,1.0,0.7,0.3,1.6,,,,,,
490,Cortney Scott,F,30,32.4,12.4,5.2,10.0,52.2,0.0,0.0,0.0,1.9,4.1,46.7,7.8,2.3,1.5,0.3,1.9,,,,,,
491,Tarick Johnson,G,23,26.4,12.3,4.5,11.3,40.2,1.3,3.8,33.3,2.0,2.7,75.8,5.7,1.2,0.7,0.3,2.4,,,,,,
491,Brandon Griffin,C,23,29.8,12.3,5.1,8.8,57.6,0.0,0.0,0.0,2.2,3.4,64.1,7.4,3.3,0.8,0.3,2.1,,,,,,
493,Kevin Nelson,G,30,24.2,12.3,4.1,10.3,39.6,2.5,6.4,38.9,1.7,2.2,78.5,2.1,1.7,0.9,0.1,2.6,,,,,,
493,Dainmon Gonner,F,27,28.7,12.3,4.2,10.1,41.2,0.9,2.3,38.7,3.1,4.3,71.6,5.6,1.7,1.4,0.4,2.3,,,,,,
495,Dwayne Byfield,G,31,30.3,12.3,4.3,10.3,41.5,2.1,5.0,41.7,1.7,2.3,75.7,3.3,2.1,1.3,0.0,1.8,,,,,,
496,Blair Wilson,G-F,29,33.0,12.3,3.9,9.7,40.7,2.6,6.6,39.5,1.9,2.4,77.1,3.3,1.7,1.3,0.2,1.2,,,,,,
497,Brandon Thomas,G-F,26,28.8,12.3,4.8,9.3,51.0,0.4,1.5,27.5,2.3,4.0,58.1,3.7,2.1,0.8,0.8,3.0,,,,,,
497,Michael Cuffee,G,26,29.6,12.3,4.0,8.7,46.3,0.9,2.1,42.6,3.3,4.5,74.4,5.8,0.7,0.5,0.1,1.5,,,,,,
499,Julian Sensley,F,33,35.1,12.3,4.5,9.3,48.2,0.9,2.9,30.5,2.5,3.4,72.3,7.3,3.4,1.3,0.9,1.8,,,,,,
